"id","region_id","name","longitude","latitude","people_count","group_id","climate","house_points","street_points","park_points","business_points","social_points","common_points","total_points","emblem_url","region_name","group_name","year"
3466,510,"Гаврилов-Ям",39.84907083,57.30969171,16.3,42,"условно комфортный климат",22,34,31,25,22,41,175,"https://api.индекс-городов.рф/uploads/city/emblem/6840/thumb_135_gavrilov_yam.png","Ярославская область","Малый город",2021
3467,497,"Гагарин",34.99117317,55.55490386,28.7,41,"условно комфортный климат",30,40,38,31,25,34,198,"https://api.индекс-городов.рф/uploads/city/emblem/6841/thumb_136_gagarin.png","Смоленская область","Малый город",2021
3468,463,"Гай",58.46530529,51.46859354,33.6,41,"условно комфортный климат",35,34,26,26,21,38,180,"https://api.индекс-городов.рф/uploads/city/emblem/6842/thumb_137_gai.gif","Оренбургская область","Малый город",2021
3469,448,"Галич",42.36761297,58.38148032,16.6,42,"условно комфортный климат",36,40,31,35,26,36,204,"https://api.индекс-городов.рф/uploads/city/emblem/6843/thumb_138_Galich.png","Костромская область","Малый город",2021
3470,443,"Гвардейск",21.0621762,54.65256312,13.4,42,"условно комфортный климат",43,46,38,27,23,41,218,"https://api.индекс-городов.рф/uploads/city/emblem/6844/thumb_139_gvardeysk.png","Калининградская область","Малый город",2021
3471,468,"Гдов",27.82701078,58.74147759,3.2,43,"условно комфортный климат",20,35,42,42,26,29,194,"https://api.индекс-городов.рф/uploads/city/emblem/6845/thumb_140_gdov.png","Псковская область","Малый город",2021
3472,459,"Горбатов",43.04448902,56.13948743,1.8,43,"условно комфортный климат",42,31,26,18,20,43,180,"https://api.индекс-городов.рф/uploads/city/emblem/6847/thumb_142_gorbatov.png","Нижегородская область","Малый город",2021
3473,466,"Горнозаводск",58.32290666,58.37596705,11.1,42,"условно комфортный климат",39,35,29,33,24,36,196,"https://api.индекс-городов.рф/uploads/city/emblem/6848/thumb_143_gornozavodsk.png","Пермский край","Малый город",2021
3474,429,"Горняк",81.45252278,50.99470553,12.1,42,"условно комфортный климат",34,35,22,19,20,36,166,"https://api.индекс-городов.рф/uploads/city/emblem/6849/thumb_144_gornyak.png","Алтайский край","Малый город",2021
3475,459,"Городец",43.47875506,56.64722217,29.4,41,"условно комфортный климат",46,31,24,32,31,37,201,"https://api.индекс-городов.рф/uploads/city/emblem/6850/thumb_145_gorodets.png","Нижегородская область","Малый город",2021
3476,465,"Городище",45.70250578,53.27373102,7.6,42,"условно комфортный климат",36,31,21,19,19,33,159,"https://api.индекс-городов.рф/uploads/city/emblem/6851/thumb_146_gorodische.png","Пензенская область","Малый город",2021
3477,476,"Городовиковск",41.92135887,46.08873001,8.4,42,"условно комфортный климат",41,43,21,21,24,31,181,"https://api.индекс-городов.рф/uploads/city/emblem/6852/thumb_147_gorodovikovsk.png","Республика Калмыкия","Малый город",2021
3478,435,"Гороховец",42.70996944,56.20210053,12.6,42,"условно комфортный климат",35,35,42,40,34,40,226,"https://api.индекс-городов.рф/uploads/city/emblem/6853/thumb_148_gorokhovets.png","Владимирская область","Малый город",2021
3479,449,"Горячий Ключ",39.14209947,44.63437817,41.6,41,"условно комфортный климат",43,32,31,35,25,24,190,"https://api.индекс-городов.рф/uploads/city/emblem/6854/thumb_149_goryachy_klyuch.png","Краснодарский край","Малый город",2021
3480,433,"Грайворон",35.67860783,50.48030997,6.5,42,"условно комфортный климат",33,30,28,34,36,40,201,"https://api.индекс-городов.рф/uploads/city/emblem/6855/thumb_150_Graivoron.png","Белгородская область","Малый город",2021
3481,466,"Гремячинск",57.81934468,58.54859297,8,42,"условно комфортный климат",21,29,52,10,20,33,165,"https://api.индекс-городов.рф/uploads/city/emblem/6856/thumb_151_gremyachinsk.png","Пермский край","Малый город",2021
3482,454,"Грязи",39.94424134,52.4898367,46.4,41,"условно комфортный климат",39,32,37,25,33,39,205,"https://api.индекс-городов.рф/uploads/city/emblem/6857/thumb_152_gryazi.png","Липецкая область","Малый город",2021
3483,437,"Грязовец",40.25353378,58.87451181,14.8,42,"условно комфортный климат",38,34,21,29,28,27,177,"https://api.индекс-городов.рф/uploads/city/emblem/6858/thumb_153_gryaznovets.gif","Вологодская область","Малый город",2021
3484,466,"Губаха",57.57281575,58.84934544,18.8,42,"условно комфортный климат",36,44,24,26,27,34,191,"https://api.индекс-городов.рф/uploads/city/emblem/6859/thumb_154_gubakha.png","Пермский край","Малый город",2021
3485,509,"Губкинский",76.46406328,64.44078599,28.1,41,"тяжелые климатические условия",29,41,25,39,37,48,219,"https://api.индекс-городов.рф/uploads/city/emblem/6860/thumb_155_gubkinsky.png","Ямало-Ненецкий автономный округ","Малый город",2021
3486,449,"Гулькевичи",40.70301953,45.36316484,34.3,41,"условно комфортный климат",40,35,19,26,20,38,178,"https://api.индекс-городов.рф/uploads/city/emblem/6861/thumb_156_gulkevichi.png","Краснодарский край","Малый город",2021
3487,443,"Гусев",22.18361938,54.57704087,28.2,41,"условно комфортный климат",49,49,30,31,34,41,234,"https://api.индекс-городов.рф/uploads/city/emblem/6863/thumb_159_gusev.png","Калининградская область","Малый город",2021
3488,472,"Гусиноозерск",106.50961,51.29656294,23.3,42,"условно комфортный климат",33,34,22,15,24,33,161,"https://api.индекс-городов.рф/uploads/city/emblem/6864/thumb_160_gusinoozersk.png","Республика Бурятия","Малый город",2021
3489,471,"Давлеканово",55.02870218,54.20989504,23,42,"условно комфортный климат",29,31,24,26,20,41,171,"https://api.индекс-городов.рф/uploads/city/emblem/6865/thumb_161_Davlekanovo_rayon.png","Республика Башкортостан","Малый город",2021
3490,451,"Далматово",62.94619949,56.26331769,11.9,42,"условно комфортный климат",43,36,35,31,24,26,195,"https://api.индекс-городов.рф/uploads/city/emblem/6866/thumb_162_dalmatovo.gif","Курганская область","Малый город",2021
3491,467,"Дальнереченск",133.7428575,45.91474697,24.8,42,"условно комфортный климат",35,39,23,21,27,36,181,"https://api.индекс-городов.рф/uploads/city/emblem/6868/thumb_164_dalnerechensk.png","Приморский край","Малый город",2021
3492,510,"Данилов",40.1721822,58.18826872,14.4,42,"условно комфортный климат",35,29,25,27,21,43,180,"https://api.индекс-городов.рф/uploads/city/emblem/6869/thumb_165_danilov.png","Ярославская область","Малый город",2021
3493,454,"Данков",39.14311544,53.24766974,18.6,42,"условно комфортный климат",44,28,26,22,27,33,180,"https://api.индекс-городов.рф/uploads/city/emblem/6870/thumb_166_dankov.gif","Липецкая область","Малый город",2021
3494,496,"Дегтярск",60.0972792,56.70209374,15.3,42,"условно комфортный климат",25,34,20,21,18,45,163,"https://api.индекс-городов.рф/uploads/city/emblem/6871/thumb_167_degtyarsk.png","Свердловская область","Малый город",2021
3495,456,"Дедовск",37.12385432,55.86548962,30.6,41,"условно комфортный климат",39,30,33,35,26,38,201,"https://api.индекс-городов.рф/uploads/city/emblem/6872/thumb_168_dedovsk.gif","Московская область","Малый город",2021
3496,443,"Гурьевск",20.61370505,54.77673869,19.7,42,"условно комфортный климат",42,47,22,26,20,23,180,"https://api.индекс-городов.рф/uploads/city/emblem/6862/thumb_158_guryevsk.png","Калининградская область","Малый город",2021
3497,497,"Десногорск",33.30066019,54.17511589,27.1,41,"условно комфортный климат",40,42,40,19,24,36,201,"https://api.индекс-городов.рф/uploads/city/emblem/6874/thumb_170_desnogorsk.gif","Смоленская область","Малый город",2021
3498,480,"Джанкой",34.39920851,45.70500474,37.4,41,"условно комфортный климат",27,37,21,23,22,29,159,"https://api.индекс-городов.рф/uploads/city/emblem/6875/thumb_171_dzhankoy.png","Республика Крым","Малый город",2021
3499,450,"Дивногорск",92.35372476,55.95031732,29.1,41,"условно комфортный климат",26,28,28,29,26,35,172,"https://api.индекс-городов.рф/uploads/city/emblem/6876/thumb_172_divnogorsk.png","Красноярский край","Малый город",2021
3500,484,"Дигора",44.15478397,43.15783636,10.2,42,"условно комфортный климат",33,31,28,13,25,36,166,NA,"Республика Северная Осетия - Алания","Малый город",2021
3501,452,"Дмитриев",35.07231229,52.12135654,6.2,42,"условно комфортный климат",37,27,28,32,21,34,179,"https://api.индекс-городов.рф/uploads/city/emblem/6878/thumb_174_dmitriev_lgovsky.png","Курская область","Малый город",2021
3502,464,"Дмитровск",35.15162331,52.51216184,4.9,43,"условно комфортный климат",42,33,18,31,24,32,180,"https://api.индекс-городов.рф/uploads/city/emblem/6879/thumb_175_dmitrovsk.png","Орловская область","Малый город",2021
3503,468,"Дно",29.96707573,57.82803897,7.3,42,"условно комфортный климат",20,43,27,26,16,35,167,"https://api.индекс-городов.рф/uploads/city/emblem/6880/thumb_176_dno.png","Псковская область","Малый город",2021
3504,466,"Добрянка",56.41012759,58.47794959,31.8,41,"условно комфортный климат",21,32,29,23,29,35,169,"https://api.индекс-городов.рф/uploads/city/emblem/6881/thumb_177_dobryanka.png","Пермский край","Малый город",2021
3505,495,"Долинск",142.7890816,47.32729666,11.8,42,"условно комфортный климат",27,46,34,28,24,40,199,"https://api.индекс-городов.рф/uploads/city/emblem/6882/thumb_178_dolinsk.png","Сахалинская область","Малый город",2021
3506,491,"Донецк",39.98108573,48.32478979,46.7,41,"условно комфортный климат",41,28,19,14,30,42,174,"https://api.индекс-городов.рф/uploads/city/emblem/6883/thumb_179_Donetck.png","Ростовская область","Малый город",2021
3507,497,"Дорогобуж",33.28989,54.90760558,9.2,42,"условно комфортный климат",36,34,28,22,29,30,179,"https://api.индекс-городов.рф/uploads/city/emblem/6884/thumb_180_Dorogobuzh.png","Смоленская область","Малый город",2021
3508,456,"Дрезна",38.84931969,55.74240978,11.3,42,"условно комфортный климат",43,40,25,42,29,43,222,"https://api.индекс-городов.рф/uploads/city/emblem/6885/thumb_181_Drezna.png","Московская область","Малый город",2021
3509,436,"Дубовка",44.79082122,49.05405249,13.4,42,"условно комфортный климат",40,31,28,16,25,38,178,"https://api.индекс-городов.рф/uploads/city/emblem/6886/thumb_182_Dubovka.png","Волгоградская область","Малый город",2021
3510,450,"Дудинка",86.26858957,69.4259185,20.9,42,"тяжелые климатические условия",44,46,36,25,29,38,218,"https://api.индекс-городов.рф/uploads/city/emblem/6887/thumb_183_Dudinka.png","Красноярский край","Малый город",2021
3511,497,"Духовщина",32.41293581,55.19519043,3.8,43,"условно комфортный климат",21,29,25,23,32,25,155,"https://api.индекс-городов.рф/uploads/city/emblem/6888/thumb_184_Dukhovschina.png","Смоленская область","Малый город",2021
3512,471,"Дюртюли",54.87496499,55.47044243,31.2,41,"условно комфортный климат",32,42,36,27,26,42,205,"https://api.индекс-городов.рф/uploads/city/emblem/6889/thumb_185_Dyurtyuli.png","Республика Башкортостан","Малый город",2021
3513,434,"Дятьково",34.34520234,53.59456259,25.8,41,"условно комфортный климат",34,29,23,25,26,37,174,"https://api.индекс-городов.рф/uploads/city/emblem/6890/thumb_186_Dyatkovo.gif","Брянская область","Малый город",2021
3514,480,"Евпатория",33.3670154,45.20728655,108.1,39,"условно комфортный климат",34,35,24,29,28,34,184,"https://api.индекс-городов.рф/uploads/city/emblem/6891/thumb_187_evpatoria.png","Республика Крым","Большой город",2021
3515,445,"Елизово",158.3923262,53.17447621,38.9,41,"тяжелые климатические условия",37,25,24,18,27,36,167,"https://api.индекс-городов.рф/uploads/city/emblem/6892/thumb_188_elizovo.png","Камчатский край","Малый город",2021
3516,497,"Ельня",33.17689443,54.57928928,8.6,42,"условно комфортный климат",36,36,21,22,20,36,171,"https://api.индекс-городов.рф/uploads/city/emblem/6893/thumb_189_elnya.png","Смоленская область","Малый город",2021
3517,507,"Еманжелинск",61.34273954,54.75811746,27.9,41,"условно комфортный климат",33,39,18,22,28,39,179,"https://api.индекс-городов.рф/uploads/city/emblem/6894/thumb_190_emanzhelinsk.png","Челябинская область","Малый город",2021
3518,479,"Емва",50.90852039,62.5895738,12.4,42,"условно комфортный климат",28,35,24,21,27,35,170,"https://api.индекс-городов.рф/uploads/city/emblem/6895/thumb_191_emva.png","Республика Коми","Малый город",2021
3519,450,"Енисейск",92.17482188,58.44481303,17.9,42,"условно комфортный климат",22,30,23,41,23,36,175,"https://api.индекс-городов.рф/uploads/city/emblem/6896/thumb_192_Eniseisk.png","Красноярский край","Малый город",2021
3520,444,"Ермолино",36.5804151,55.20769423,10.2,42,"условно комфортный климат",39,30,34,29,24,24,180,"https://api.индекс-городов.рф/uploads/city/emblem/6897/thumb_193_ermolino.png","Калужская область","Малый город",2021
3521,494,"Ершов",48.27296317,51.35396305,18.4,42,"условно комфортный климат",38,35,18,25,22,42,180,"https://api.индекс-городов.рф/uploads/city/emblem/6898/thumb_194_ershov.gif","Саратовская область","Малый город",2021
3522,498,"Железноводск",43.02019687,44.14387126,24.9,42,"условно комфортный климат",48,34,27,22,30,32,193,"https://api.индекс-городов.рф/uploads/city/emblem/6900/thumb_196_zheleznovodsk.png","Ставропольский край","Малый город",2021
3523,442,"Железногорск-Илимский",104.1283942,56.57655405,22.7,42,"условно комфортный климат",30,38,19,18,21,34,160,"https://api.индекс-городов.рф/uploads/city/emblem/6901/thumb_197_zheleznogorsk_ilimsky.gif","Иркутская область","Малый город",2021
3524,499,"Жердевка",41.47898656,51.83009223,13.8,42,"условно комфортный климат",41,23,30,22,22,27,165,"https://api.индекс-городов.рф/uploads/city/emblem/6902/thumb_198_zherdevka.png","Тамбовская область","Малый город",2021
3525,436,"Жирновск",44.80257698,50.98734209,15.3,42,"условно комфортный климат",45,34,18,28,25,30,180,"https://api.индекс-городов.рф/uploads/city/emblem/6904/thumb_200_zhirnovsk.png","Волгоградская область","Малый город",2021
3526,444,"Жуков",36.75076069,55.01849367,13.8,42,"условно комфортный климат",41,31,19,21,26,40,178,"https://api.индекс-городов.рф/uploads/city/emblem/6905/thumb_201_zhukov.png","Калужская область","Малый город",2021
3527,434,"Жуковка",33.73045862,53.53546906,16.3,42,"условно комфортный климат",29,33,23,31,21,36,173,"https://api.индекс-городов.рф/uploads/city/emblem/6906/thumb_202_zhukovka.png","Брянская область","Малый город",2021
3528,430,"Завитинск",129.4391484,50.10700543,10,42,"условно комфортный климат",20,34,29,21,23,32,159,"https://api.индекс-городов.рф/uploads/city/emblem/6907/thumb_203_Zavitinsk.PNG","Амурская область","Малый город",2021
3529,503,"Заводоуковск",66.53616463,56.50132923,26.5,41,"условно комфортный климат",37,26,28,29,32,38,190,"https://api.индекс-городов.рф/uploads/city/emblem/6908/thumb_204_Zavodoukovsk.png","Тюменская область","Малый город",2021
3530,441,"Заволжск",42.14064163,57.48069884,9.5,42,"условно комфортный климат",32,31,32,20,23,37,175,"https://api.индекс-городов.рф/uploads/city/emblem/6909/thumb_205_Zavolzhsk.png","Ивановская область","Малый город",2021
3531,459,"Заволжье",43.39861772,56.63427396,37.2,41,"условно комфортный климат",49,41,25,24,34,35,208,"https://api.индекс-городов.рф/uploads/city/emblem/6910/thumb_206_Zavolzhie.png","Нижегородская область","Малый город",2021
3532,454,"Задонск",38.93635966,52.3924782,9.4,42,"условно комфортный климат",39,28,14,36,25,38,180,"https://api.индекс-городов.рф/uploads/city/emblem/6911/thumb_207_Zadonsk.png","Липецкая область","Малый город",2021
3533,485,"Заинск",52.0188093,55.28806762,39.1,41,"условно комфортный климат",36,32,27,37,34,36,202,"https://api.индекс-городов.рф/uploads/city/emblem/6912/thumb_208_zainsk.png","Республика Татарстан","Малый город",2021
3534,472,"Закаменск",103.2921058,50.38017588,11.2,42,"условно комфортный климат",24,30,22,11,16,36,139,"https://api.индекс-городов.рф/uploads/city/emblem/6913/thumb_209_Zakamensk.gif","Республика Бурятия","Малый город",2021
3535,450,"Заозерный",94.70882364,55.95466371,10,42,"условно комфортный климат",33,33,23,24,22,32,167,"https://api.индекс-городов.рф/uploads/city/emblem/6914/thumb_210_Zaozerny.png","Красноярский край","Малый город",2021
3536,500,"Западная Двина",32.07781813,56.25794594,7.6,42,"условно комфортный климат",17,32,27,24,23,40,163,"https://api.индекс-городов.рф/uploads/city/emblem/6915/thumb_211_Zapadnaya_Dvina.png","Тверская область","Малый город",2021
3537,457,"Заполярный",30.80930516,69.4313224,14.3,42,"тяжелые климатические условия",42,45,18,26,25,24,180,"https://api.индекс-городов.рф/uploads/city/emblem/6916/thumb_212_zapolyarny.png","Мурманская область","Малый город",2021
3538,456,"Зарайск",38.88556166,54.76557232,22.6,42,"условно комфортный климат",45,38,26,37,37,39,222,"https://api.индекс-городов.рф/uploads/city/emblem/6917/thumb_213_Zaraysk.png","Московская область","Малый город",2021
3539,429,"Заринск",84.95431165,53.72112929,45.4,41,"условно комфортный климат",34,33,27,21,22,34,171,"https://api.индекс-городов.рф/uploads/city/emblem/6919/thumb_215_zarinsk.png","Алтайский край","Малый город",2021
3540,481,"Звенигово",48.02366372,55.97205523,11,42,"условно комфортный климат",32,29,21,39,21,38,180,"https://api.индекс-городов.рф/uploads/city/emblem/6920/thumb_217_Zvenigovo.png","Республика Марий Эл","Малый город",2021
3541,456,"Звенигород",36.85400071,55.71975759,23.6,42,"условно комфортный климат",52,37,22,41,30,38,220,"https://api.индекс-городов.рф/uploads/city/emblem/6921/thumb_218_zvenigorod.png","Московская область","Малый город",2021
3542,491,"Зверево",40.15167602,48.04024523,17.6,42,"условно комфортный климат",37,37,22,14,29,38,177,"https://api.индекс-городов.рф/uploads/city/emblem/6922/thumb_219_zverevo.png","Ростовская область","Малый город",2021
3543,443,"Зеленоградск",20.4660513,54.94326609,17.3,42,"условно комфортный климат",45,51,39,30,28,37,230,"https://api.индекс-городов.рф/uploads/city/emblem/6923/thumb_220_Zelenogradsk.png","Калининградская область","Малый город",2021
3544,498,"Зеленокумск",43.87630903,44.41368278,33.7,41,"условно комфортный климат",36,23,14,17,28,39,157,"https://api.индекс-городов.рф/uploads/city/emblem/6924/thumb_221_Zelenokumsk.png","Ставропольский край","Малый город",2021
3545,491,"Зерноград",40.31241049,46.84988861,23.8,42,"условно комфортный климат",40,37,22,22,21,38,180,"https://api.индекс-городов.рф/uploads/city/emblem/6925/thumb_222_Zernograd.png","Ростовская область","Малый город",2021
3546,430,"Зея",127.2304635,53.74385834,22.7,42,"тяжелые климатические условия",29,27,26,17,27,38,164,"https://api.индекс-городов.рф/uploads/city/emblem/6926/thumb_223_zeya.png","Амурская область","Малый город",2021
3547,442,"Зима",102.0503826,53.91154524,30.3,41,"условно комфортный климат",16,29,35,17,19,43,159,"https://api.индекс-городов.рф/uploads/city/emblem/6927/thumb_224_zima.png","Иркутская область","Малый город",2021
3548,434,"Злынка",31.73738526,52.425584,5.3,42,"условно комфортный климат",28,31,29,34,22,37,181,"https://api.индекс-городов.рф/uploads/city/emblem/6928/thumb_225_zlynka.png","Брянская область","Малый город",2021
3549,500,"Зубцов",34.58128152,56.17037043,6.1,42,"условно комфортный климат",20,31,30,35,19,41,176,"https://api.индекс-городов.рф/uploads/city/emblem/6930/thumb_227_zubtsov.png","Тверская область","Малый город",2021
3550,447,"Зуевка",51.1308607,58.40605742,10,42,"условно комфортный климат",27,28,29,21,22,31,158,"https://api.индекс-городов.рф/uploads/city/emblem/6931/thumb_228_zuevka.png","Кировская область","Малый город",2021
3551,453,"Ивангород",28.22044111,59.36652289,9.3,42,"условно комфортный климат",35,36,26,28,22,33,180,"https://api.индекс-городов.рф/uploads/city/emblem/6932/thumb_229_Ivangorod.gif","Ленинградская область","Малый город",2021
3552,496,"Ивдель",60.45906754,60.67523641,15.2,42,"условно комфортный климат",25,42,19,29,22,41,178,"https://api.индекс-городов.рф/uploads/city/emblem/6933/thumb_230_Ivdel.png","Свердловская область","Малый город",2021
3553,450,"Игарка",86.56935057,67.46219616,4.3,43,"тяжелые климатические условия",30,28,18,13,21,32,142,"https://api.индекс-городов.рф/uploads/city/emblem/6934/thumb_231_Igarka.png","Красноярский край","Малый город",2021
3554,498,"Изобильный",41.7105553,45.3600208,37.4,41,"условно комфортный климат",31,30,24,21,31,39,176,"https://api.индекс-городов.рф/uploads/city/emblem/6935/thumb_232_Izobilniy.png","Ставропольский край","Малый город",2021
3555,450,"Иланский",96.10327264,56.23831636,14.8,42,"условно комфортный климат",26,26,18,14,22,41,147,"https://api.индекс-городов.рф/uploads/city/emblem/6936/thumb_233_ilanski.png","Красноярский край","Малый город",2021
3556,504,"Инза",46.35312911,53.8500503,17,42,"условно комфортный климат",34,32,21,22,24,38,171,"https://api.индекс-городов.рф/uploads/city/emblem/6937/thumb_234_inza.gif","Ульяновская область","Малый город",2021
3557,485,"Иннополис",48.73687352,55.75958845,0.9,43,"условно комфортный климат",44,49,28,29,30,53,233,NA,"Республика Татарстан","Малый город",2021
3558,482,"Инсар",44.3725848,53.86921884,7.5,42,"условно комфортный климат",23,25,29,16,22,31,146,"https://api.индекс-городов.рф/uploads/city/emblem/6939/thumb_236_Insar.png","Республика Мордовия","Малый город",2021
3559,479,"Инта",60.15705769,66.01937255,23.7,42,"тяжелые климатические условия",33,27,33,19,28,40,180,"https://api.индекс-городов.рф/uploads/city/emblem/6940/thumb_237_Inta.png","Республика Коми","Малый город",2021
3560,498,"Ипатово",42.90087713,45.71944308,22.8,42,"условно комфортный климат",40,28,17,20,24,37,166,"https://api.индекс-городов.рф/uploads/city/emblem/6941/thumb_238_ipatovo.png","Ставропольский край","Малый город",2021
3561,496,"Ирбит",63.03169653,57.65232915,36.1,41,"условно комфортный климат",31,40,21,34,29,43,198,"https://api.индекс-городов.рф/uploads/city/emblem/6942/thumb_239_Irbit.png","Свердловская область","Малый город",2021
3562,462,"Исилькуль",71.26826833,54.90977993,22.1,42,"условно комфортный климат",21,29,22,18,22,41,153,"https://api.индекс-городов.рф/uploads/city/emblem/6943/thumb_240_isilkul.png","Омская область","Малый город",2021
3563,437,"Кадников",40.34651268,59.50337487,4.4,43,"условно комфортный климат",25,26,37,35,29,19,171,"https://api.индекс-городов.рф/uploads/city/emblem/6945/thumb_242_Kadnikov.png","Вологодская область","Малый город",2021
3564,438,"Калач",41.00111317,50.42675232,17.9,42,"условно комфортный климат",46,34,30,38,35,39,222,"https://api.индекс-городов.рф/uploads/city/emblem/6946/thumb_243_Kalach.png","Воронежская область","Малый город",2021
3565,436,"Калач-на-Дону",43.53508792,48.69055575,23.5,42,"условно комфортный климат",27,37,22,26,26,42,180,"https://api.индекс-городов.рф/uploads/city/emblem/6947/thumb_244_Kalach-na-donu.png","Волгоградская область","Малый город",2021
3566,462,"Калачинск",74.5737689,55.05766286,22.3,42,"условно комфортный климат",37,33,24,24,26,38,182,"https://api.индекс-городов.рф/uploads/city/emblem/6948/thumb_245_kalachinsk.png","Омская область","Малый город",2021
3567,494,"Калининск",44.4745355,51.50446937,15.2,42,"условно комфортный климат",33,44,22,22,16,40,177,"https://api.индекс-городов.рф/uploads/city/emblem/6949/thumb_246_kalininsk.png","Саратовская область","Малый город",2021
3568,446,"Калтан",87.26930136,53.53419771,20.2,42,"условно комфортный климат",40,20,22,19,26,33,160,"https://api.индекс-городов.рф/uploads/city/emblem/6950/thumb_247_Kaltan.png","Кемеровская область","Малый город",2021
3569,500,"Калязин",37.83515701,57.2425665,12.3,42,"условно комфортный климат",38,27,26,35,20,33,179,"https://api.индекс-городов.рф/uploads/city/emblem/6951/thumb_248_Kalyazin.png","Тверская область","Малый город",2021
3570,487,"Камбарка",54.20658984,56.24927034,10,42,"условно комфортный климат",35,30,26,20,23,35,169,"https://api.индекс-городов.рф/uploads/city/emblem/6952/thumb_249_Kambarka.png","Удмуртская Республика","Малый город",2021
3571,465,"Каменка",44.02249224,53.19223348,33.9,41,"условно комфортный климат",39,31,26,26,30,40,192,"https://api.индекс-городов.рф/uploads/city/emblem/6953/thumb_250_Kamenka.png","Пензенская область","Малый город",2021
3572,453,"Каменногорск",29.1310982,60.94722755,6.2,42,"условно комфортный климат",28,29,24,15,26,33,155,"https://api.индекс-городов.рф/uploads/city/emblem/6954/thumb_251_Kamennogorsk.png","Ленинградская область","Малый город",2021
3573,435,"Камешково",41.00568927,56.3493068,11.8,42,"условно комфортный климат",28,32,26,29,29,36,180,"https://api.индекс-городов.рф/uploads/city/emblem/6956/thumb_253_Kameshkovo.png","Владимирская область","Малый город",2021
3574,432,"Камызяк",48.09824712,46.11841836,15.8,42,"условно комфортный климат",42,33,19,21,23,40,178,"https://api.индекс-городов.рф/uploads/city/emblem/6957/thumb_254_Kamyzyak.png","Астраханская область","Малый город",2021
3575,496,"Камышлов",62.71930143,56.83370796,25.6,41,"условно комфортный климат",24,30,20,24,32,40,170,"https://api.индекс-городов.рф/uploads/city/emblem/6958/thumb_255_Kamyshlov.png","Свердловская область","Малый город",2021
3576,490,"Канаш",47.50130223,55.51112361,44.4,41,"условно комфортный климат",41,28,35,33,36,42,215,"https://api.индекс-городов.рф/uploads/city/emblem/6959/thumb_256_Kanash.png","Чувашская Республика","Малый город",2021
3577,457,"Кандалакша",32.40146628,67.17778797,29.8,41,"тяжелые климатические условия",48,37,33,24,23,41,206,"https://api.индекс-городов.рф/uploads/city/emblem/6960/thumb_257_Kandalaksha.png","Мурманская область","Малый город",2021
3578,435,"Карабаново",38.70201508,56.31236285,15,42,"условно комфортный климат",41,26,23,25,25,39,179,"https://api.индекс-городов.рф/uploads/city/emblem/6961/thumb_258_Karabanovo.gif","Владимирская область","Малый город",2021
3579,507,"Карабаш",60.21587403,55.47247934,10.6,42,"условно комфортный климат",37,33,21,25,21,32,169,"https://api.индекс-городов.рф/uploads/city/emblem/6962/thumb_259_Karabash.gif","Челябинская область","Малый город",2021
3580,474,"Карабулак",44.8826624,43.36445284,43.5,41,"условно комфортный климат",35,27,13,7,10,37,129,"https://api.индекс-городов.рф/uploads/city/emblem/6963/thumb_260_Karabulak.png","Республика Ингушетия","Малый город",2021
3581,461,"Карасук",78.07393607,53.73728831,26.7,41,"условно комфортный климат",28,35,18,19,24,39,163,"https://api.индекс-городов.рф/uploads/city/emblem/6964/thumb_261_Karasuk.png","Новосибирская область","Малый город",2021
3582,477,"Карачаевск",41.90354512,43.76900554,20.7,42,"условно комфортный климат",49,32,22,31,20,27,181,"https://api.индекс-городов.рф/uploads/city/emblem/6965/thumb_262_Karachaevsk.png","Республика Карачаево-Черкесия","Малый город",2021
3583,434,"Карачев",34.99077938,53.11958129,16.9,42,"условно комфортный климат",42,35,29,25,26,36,193,"https://api.индекс-городов.рф/uploads/city/emblem/6966/thumb_263_Karachev.png","Брянская область","Малый город",2021
3584,461,"Каргат",80.28492139,55.19397653,8.9,42,"условно комфортный климат",27,29,30,14,21,40,161,"https://api.индекс-городов.рф/uploads/city/emblem/6967/thumb_264_Kargat.gif","Новосибирская область","Малый город",2021
3585,431,"Каргополь",38.93730518,61.50529384,10,42,"условно комфортный климат",14,24,30,28,21,37,154,"https://api.индекс-городов.рф/uploads/city/emblem/6968/thumb_265_Kargopol.png","Архангельская область","Малый город",2021
3586,507,"Карталы",60.63066244,53.05517547,28,41,"условно комфортный климат",22,30,15,12,27,43,149,"https://api.индекс-городов.рф/uploads/city/emblem/6969/thumb_266_Kartali.png","Челябинская область","Малый город",2021
3587,492,"Касимов",41.38699975,54.94123839,28.8,41,"условно комфортный климат",39,29,40,36,31,40,215,"https://api.индекс-городов.рф/uploads/city/emblem/6970/thumb_267_Kasimov.png","Рязанская область","Малый город",2021
3588,507,"Касли",60.75652494,55.88755458,15.4,42,"условно комфортный климат",29,32,23,25,25,38,172,"https://api.индекс-городов.рф/uploads/city/emblem/6971/thumb_268_Kasli_2002.png","Челябинская область","Малый город",2021
3589,507,"Катав-Ивановск",58.20626787,54.75944035,15.4,42,"условно комфортный климат",39,33,16,20,29,42,179,"https://api.индекс-городов.рф/uploads/city/emblem/6972/thumb_269_Katav-ivanovsk.png","Челябинская область","Малый город",2021
3590,451,"Катайск",62.58211987,56.28800734,12.3,42,"условно комфортный климат",32,27,20,20,27,25,151,"https://api.индекс-городов.рф/uploads/city/emblem/6973/thumb_270_Kataysk.png","Курганская область","Малый город",2021
